id,label,count,relevant,event
Q64139068,WAGGGS World Centre,5,,
Q28545697,presidential election in Peru,5,,1
Q170439,chord,5,,
Q825648,bullpup,5,,
Q5681203,hate media,5,,
Q2912707,"Colours, standards and guidons",5,,
Q18177009,air force infantry and special forces unit,5,,
Q17422,same-sex marriage,5,,
Q11626449,voting methods in deliberative assemblies,5,,
Q4188,superluminous supernova,5,,
Q18592540,constituency of Grenada,5,,
Q29642990,fashion exhibition,5,,1
Q170065,pathogen,5,,
Q19816755,artificial landform,5,,
Q4065176,Anglican religious order,5,,
Q44710480,Electoral region of the Senedd,5,,
Q7574759,Special Troops Battalion,5,,
Q3575260,bijou,5,,
Q99566281,Wikidata property for an identifier value that can be replaced,5,,
Q1418712,plant community,5,,
Q5157579,computer security conference,5,,
Q1505660,textile manufacturing,5,,
Q109289287,female trio,5,,
Q106393147,television opera,5,,
Q212024,spirituals,5,,
Q19895647,Kosher certification agency,5,,
Q5150726,combat stores ship,5,,
Q78839839,liturgical calendar in the Catholic Church,5,,
Q47475585,United States federal government shutdown,5,,
Q18478450,postoperative complications,5,,
Q30671684,chapel of ease,5,,
Q4115030,"front-engine, rear-wheel-drive layout",5,,
Q7623056,street running,5,,
Q5378616,English personal pronoun,5,,
Q4924608,mobile armour,5,,
Q60614978,distributor,5,,
Q1250640,Herculis,5,,
Q1514741,set,5,,
Q11799101,social organization,5,,
Q42292,Acer,5,,
Q3967406,Quidditch team,5,,
Q3891143,Spiritist centre,5,,
Q16675884,religious sculpture,5,,
Q55442818,Windows 7 edition,5,,
Q4944749,Bordonia Sakakibara (1998),5,,
Q3136090,Adelskalender,5,,
Q4232629,command ship,5,,
Q958775,Rio 200,5,,
Q23764314,sports location,5,,
Q1289455,administrative courts of appeal in Sweden,5,,
Q612694,remote access trojan,5,,
Q10264888,Delphi Indy 200,5,,
Q10860609,country in Czechoslovakia,5,,
Q6545590,entrée,5,,
Q56148526,Railway station classification in Taiwan,5,,
Q610409,floral emblem,5,,
Q17516966,table tennis team,5,,
Q1075404,soviet republic,5,,
Q2973947,geographical constituency,5,,
Q1436833,High People's Court,5,,
Q34654702,Shuang Lin Cheng Huang Miao,5,,
Q6584340,syrup,5,,
Q11492812,Information-Technology Engineers Examination,5,,
Q1854071,Sharp MZ,5,,
Q3103808,Himawari,5,,
Q3534195,IJF World Tour Brazil,5,,
Q17148655,rail pass,5,,
Q7577756,spiral bridge,5,,
Q471145,aerial warfare,5,,
Q11266550,kodomonokuni,5,,
Q11434248,Daigaku bessō,5,,
Q640692,eternal flame,5,,
Q11397947,State Minister,5,,
Q6431764,Q6431764,5,,
Q11298947,classic hotel,5,,
Q17150160,regnal year,5,,
Q11582670,Q11582670,5,,
Q244226,Japanese rock garden,5,,
Q850649,Important Preservation Districts for Groups of Traditional Buildings,5,,
Q11590310,Shinmei shrine,5,,
Q5283344,District Meteorological Observatory,5,,
Q11547135,Q11547135,5,,
Q19939068,Fleet Air Squadron,5,,
Q5097014,chief of defence,5,,
Q9346078,scout leader rank,5,,
Q46992916,Landdrostei,5,,
Q1933172,Chess World Cup,5,,
Q30020391,district of Joensuu,5,,
Q322481,size,5,,
Q16597783,Rogaland Grand Prix,5,,
Q17007583,law enforcement agency in the Czech Republic,5,,
Q1283129,rail livery,5,,
Q59287186,partisan group,5,,
Q130186,torte,5,,
Q15984860,material-handling equipment,5,,
Q12056094,Defunct local councils of the Boy Scouts of America,5,,
Q11679502,Jewish holy places in Israel,5,,
Q28706608,Volost of Ukrainian People's Republic,5,,
Q4179433,Q4179433,5,,
Q2261440,knight,5,,
Q81009,rhetoric,5,,
Q11994667,Q11994667,5,,
Q188863,exile,5,,
Q1898332,marine division,5,,
Q105045492,Q105045492,5,,
Q4166005,Orlets-1,5,,
Q6457915,LGBT organizations,5,,
Q23015925,demigod of Greek mythology,5,,
Q56862961,test top-level domain,5,,
Q25619,Daryal radar,5,,
Q14472063,papur bro,5,,
Q1783819,coordinate axis,5,,
Q110682839,Wikidata property to identify disease,5,,
Q749400,screw thread,5,,
Q18644427,obsolete Wikidata property,5,,
Q3173909,Minbari,5,,
Q13632559,factory outlet center,5,,
Q64292415,Wikidata property related to Lutheranism,5,,
Q2149189,control lock,5,,
Q129172,InterCityExpress,5,,
Q4823685,Australia at the FIFA World Cup,5,,
Q263443,totem,5,,
Q162882,Cassia,5,,
Q9026959,autograph (manuscript),5,,
Q648405,World Pool Masters Tournament,5,,1
Q599411,mine cathedral,5,,
Q2556132,wine merchant,5,,
Q1772543,command center,5,,
Q56507866,camp of the Gulag,5,,
Q3732792,archiepiscopal exarchate,5,,
Q327954,torch,5,,
Q621076,self-immolation,5,,
Q11799049,public institution,5,,
Q339452,genocide denial,5,,
Q4861649,Barnett class lifeboat,5,,
Q983696,Meeting de Paris,5,,
Q4389116,comarca of Salamanca Province,5,,
Q41792036,oversea province of Spain,5,,
Q1388464,regional municipality in Canada,5,,
Q4462013,translator,5,,
Q5071582,Chang-ki Cup,5,,
Q1802386,Q1802386,5,,
Q317939,bombard,5,,
Q5060326,Central American Junior and Youth Championships in Athletics,5,,1
Q14545258,paper factory,5,,
Q613918,software quality assurance,5,,
Q376055,Garratt,5,,
Q24183876,Pitcairn Islands general election,5,,1
Q16000075,DC power connector,5,,
Q2955393,Acrobatic Gymnastics World Championships,5,,1
Q20181516,Q20181516,5,,
Q96052821,anthropomorphic pelican,5,,
Q11253473,smart device,5,,
Q180388,waste management,5,,
Q429950,carbonado,5,,
Q63315203,colloquial expression,5,,
Q13493441,Internationaux de Tennis de BLOIS,5,,
Q48997803,coral disease,5,,
Q17166701,Lagos International Badminton Championships,5,,1
Q851257,Japan Agricultural Cooperatives,5,,
Q26959023,pharmaceutical museum,5,,
Q222910,compilation album,5,,
Q1425553,coal seam fire,5,,
Q2795961,Q2795961,5,,
Q22964093,Wikidata property for perceptual properties,5,,
Q3441712,Ronde pévéloise,5,,
Q4982215,provost,5,,
Q1823469,street light standard,5,,
Q105768301,Q105768301,5,,
Q2873280,forecourt,5,,
Q4876617,bear pit,5,,
Q2890064,ditch,5,,
Q131514,couch,5,,
Q1848211,Dutch Senior Open,5,,
Q19602404,international recognition of a country,5,,
Q48995876,centennial,5,,
Q5464261,fold and thrust belt,5,,
Q3611912,All-Ireland Senior Club Football Championship,5,,1
Q12554725,copper compound,5,,
Q1266782,autonym,5,,
Q1417908,Polish name,5,,
Q69498767,anthrol,5,,
Q15629323,Bahrain International Badminton Challenge,5,,
Q1434232,Q1434232,5,,
Q4175006,Encentrum,5,,
Q100973182,Eddie book,5,,
Q11992167,Norwegian Athletics Championships,5,,1
Q69662460,video game magazine,5,,
Q10726579,steam-powered sawmill,5,,
Q21006406,pension insurance company,5,,
Q526548,Government of Tunisia,5,,
Q7012,meteoroid,5,,
Q123550,forum,5,,
Q1470867,caboose,5,,
Q12621161,earthen castle,5,,
Q611855,DSB Congress,5,,
Q4129217,vyselok,5,,
Q2140453,street theatre,5,,
Q3370097,patronym,5,,
Q352917,battery charger,5,,
Q10833493,law office,5,,
Q5068924,Challenge of Champions,5,,
Q20826189,Q20826189,5,,
Q1384134,Internationale Wielertrofee Jong Maar Moedig,5,,
Q10328388,Troféu Domingão Melhores do Ano,5,,
Q22907102,multi-model database,5,,
Q109646550,Gaelic football game,5,,
Q3352470,Mazar,5,,
Q58284611,slate mine,5,,
Q3074669,Flèche Ardennaise,5,,
Q23649977,FSK rating category,5,,
Q528634,Frankfurt Marathon,5,,
Q5156780,Compositing software,5,,
Q75042035,Wikisource badge,5,,
Q5101141,Tour of Alberta,5,,
Q11883461,Museum Bridge in Finland,5,,
Q420,biology,5,,
Q279239,byname,5,,
Q20102734,Spanish Motocross Championship,5,,1
Q838122,Cossidae,5,,
Q822116,Undead,5,,
Q194980,intangible good,5,,
Q2068481,Erebidae,5,,
Q24718538,Emirati parliamentary election,5,,1
Q108060255,fictional desert planet,5,,
Q479448,hand axe,5,,
Q55471289,undersea hole,5,,
Q29963999,Wikidata property related to in-narrative data,5,,
Q28870066,ensemble of works of art,5,,
Q2663913,Theater command of the People's Liberation Army,5,,
Q22676262,aircraft power-undercarriage class,5,,
Q3397664,Q3397664,5,,
Q4339756,L'Open 35 de Saint-Malo (ITF),5,,
Q2380447,Badminton at the South Asian Games,5,,
Q58237903,masonic cemetery,5,,
Q36244,vowel,5,,
Q947686,lampshade,5,,
Q12457481,silicic acids,5,,
Q3655294,Challenger Pulcra Lachiter Biella,5,,
Q15728919,Visual Effects Society Awards,5,,
Q12539352,klint,5,,
Q13582710,Lale Cup,5,,
Q23811266,jig saw model,5,,
Q209671,faience,5,,
Q4388272,3-way road junction,5,,
Q19801121,Tour of Mersin,5,,
Q123695,High Commissioner,5,,
Q131765,multimedia,5,,
Q14320759,São Paulo Challenger de Tênis,5,,
Q1898184,dedication,5,,
Q22669546,steel engraving print,5,,
Q61718443,former sports governing body,5,,
Q56188162,South Australian Legislative Council election,5,,1
Q24309558,stationer,5,,
Q896426,X2O Badkamers Trofee,5,,
Q11910247,Property of Local Relevance,5,,
Q15230166,educational literature,5,,
Q583269,tarot,5,,
Q555911,private property,5,,
Q22078284,fresco series,5,,
Q926546,bromoethanol,5,,
Q94489757,exhibition area,5,,1
Q141488,graph,5,,
Q28141548,Auckland Open Tennis,5,,
Q1477476,industrial architecture,5,,
Q1771238,African Continental Cycling Championships,5,,1
Q12695722,walking tour,5,,
Q17997354,Commission of People's Representative Council,5,,
Q38152077,ambassador to the Comoros,5,,
Q26395434,procession torch,5,,
Q60829626,cranequin,5,,
Q5305319,dragon boundary mark,5,,
Q161462,inclined plane,5,,
Q315630,vivarium,5,,
Q442633,Q442633,5,,
Q1163330,Maharaja,5,,
Q99566538,"Wikidata property for an identifier that generally has just one value, but rarely can have two or more values for the same entity",5,,
Q27030844,State of the Map U.S.,5,,
Q108866789,flavoalkaloid,5,,
Q108611404,triazolidine,5,,
Q17013384,Fellutamide,5,,
Q108325703,valeranes,5,,
Q2005087,polyunsaturated fatty acid,5,,
Q104531689,chlorodecane,5,,
Q28370569,sulfur heterocycle,5,,
Q106637801,zaragozic acid,5,,
Q66312145,sorbate salt,5,,
Q4198767,isoprostane,5,,
Q102918695,trichostatin,5,,
Q27538455,Liège–Bastogne–Liège (women),5,,
Q2490652,chess database,5,,
Q21093833,Tour of California - women,5,,
Q6497446,veil,5,,
Q16548549,USM International Badminton Championships,5,,1
Q2673366,Danish Junior Cup,5,,
Q12082384,urban village,5,,
Q27972176,British Rail Diesel Locomotive Power classification,5,,
Q3423767,Belgian municipal elections,5,,1
Q2977046,Belgian provincial elections,5,,1
Q1801891,state of the German Democratic Republic,5,,
Q15003,escalator,5,,
Q927635,round church,5,,
Q1231764,Kōan,5,,
Q30076608,Burundian Ambassador,5,,
Q621114,classroom,5,,
Q1250323,Q1250323,5,,
Q752374,ring galaxy,5,,
Q28419124,3 Prime UTR Variant,5,,
Q3510521,computer security,5,,
Q14286397,Dubai Tour,5,,
Q1420960,list of cave monasteries,5,,
Q107746047,Wikidata property for authority control for Australian rules football players,5,,
Q4445533,Q4445533,5,,
Q21528878,Wikimedia redirect page,5,,
Q55641457,Pittsburgh Open (squash),5,,
Q107773610,Wikidata property for authority control for speed skaters,5,,
Q3502441,Binary Interchange File Format,5,,
Q44906,private spaceflight,5,,
Q12888920,choice,5,,
Q16556419,GP Viborg,5,,
Q29368916,type of business entity in Australia,5,,
Q28803767,furniture component,5,,
Q1678302,hunting horn,5,,
Q16875637,transverse flute,5,,
Q185041,cor anglais,5,,
Q101244826,skittle alley,5,,
Q52253007,Free Knowledge Advocacy Group EU meeting,5,,
Q23757,limestone,5,,
Q64029175,daguerreotype,5,,
Q30249126,Wikidata property for ontology mapping,5,,
Q23681639,ecological status,5,,
Q64746292,Wikidata property related to animation,5,,
Q17278423,district of Bremen,5,,
Q2946032,Regional center for fighting cancer,5,,
Q16929633,folkpark,5,,
Q40455673,ambassador of Cape Verde,5,,
Q69026210,eSports organization,5,,
Q1046879,gold reserve,5,,
Q31834028,confidence value,5,,
Q2972687,Foreign cemeteries in Japan,5,,
Q6457227,LB&SCR A1 class,5,,
Q2813655,1st Vendémiaire,5,,
Q1266031,angel in Islam,5,,
Q21096079,Robo-advisor,5,,
Q11356320,brake stone,5,,
Q1281709,ship mill,5,,
Q109659725,musical technique,5,,
Q39662504,ambassador of Ethiopia,5,,
Q41470407,Asura site,5,,
Q190249,central building,5,,
Q23039164,European Open,5,,
Q18574935,animal sound archive,5,,
Q55387247,service on internet by PWN,5,,
Q663997,gavit,5,,
Q64850080,memorial sculpture,5,,
Q33076666,Egypt International Badminton Championships,5,,1
Q1349983,leak,5,,
Q44188415,Aurora family,5,,
Q755706,kantharos,5,,
Q14878260,transcription elongation from RNA polymerase II promoter,5,,
Q21095109,phospholipid translocation,5,,
Q14860824,neurotransmitter transport,5,,
Q14864686,positive regulation of MAP kinase activity,5,,
Q7894997,university constituency,5,,
Q1520439,commercial property,5,,
Q3928022,Ecuador Open,5,,
Q22079747,Taiwan Open,5,,
Q3205956,pile,5,,
Q18533645,spacecraft in Star Trek,5,,
Q1757263,moving company,5,,
Q47907593,Constituency of the Regional Council of Marche,5,,
Q1623224,Hofreite,5,,
Q65295049,online taxi service,5,,
Q6485015,lands administrative division of South Australia,5,,
Q7309051,Regional Electoral Courts,5,,
Q38104,Nobel Prize in Physics,5,,
Q45820240,makerspace,5,,
Q914856,historic preservation,5,,
Q1227165,dipinti,5,,
Q810724,batardeau,5,,
Q21173603,uncoating of virus,5,,
Q14864233,ubiquitin-dependent protein catabolic process,5,,
Q21108913,histone mRNA metabolic process,5,,
Q3547638,protein ubiquitination,5,,
Q21972891,glucose transmembrane transport,5,,
Q47487929,Moscow River Cup,5,,
Q50808044,Irken,5,,
Q796919,resignation,5,,
Q25632907,DNS server,5,,
Q1759299,orrery,5,,
Q13402959,high-speed train,5,,
Q52412816,KAVI rating category,5,,
Q52456674,Tour of Uppsala,5,,
Q53727404,type of Japanese pitch accent,5,,
Q18979989,peaking power plant,5,,
Q30894544,European Road Championships – women's elite road race,5,,1
Q54560134,Hafjell TT,5,,
Q54932978,Local Electoral Area for Fingal County Council,5,,
Q54932966,Local Electoral Area for Galway County Council,5,,
Q54932965,Local Electoral Area for Tipperary County Council,5,,
Q54932989,Local Electoral Area for Wicklow County Council,5,,
Q247299,counter,5,,
Q55076236,forestry hut,5,,
Q1749551,tellurion,5,,
Q30765659,reflecting circle,5,,
Q55142775,JavaScript VBArray method,5,,
Q22284305,"Notch receptor processing, ligand-dependent",5,,
Q58924629,Falcon 9 Block 4,5,,
Q40504484,BWF World Tour,5,,
Q190581,invoice,5,,
Q1136352,naval architecture,5,,
Q40392,supermassive black hole,5,,
Q1811150,lebes gamikos,5,,
Q55735290,Queer Culture Festival,5,,1
Q95567639,ambassador of Ghana,5,,
Q1360044,syndactyly,5,,
Q56062141,Erlang virtual machine,5,,
Q1924376,monitoring station,5,,
Q11504513,travel television show,5,,
Q18395423,World RX of Sweden,5,,
Q10660882,Q10660882,5,,
Q38029603,Tour of Xingtai,5,,
Q56477871,electoral ward of Canning City Council,5,,
Q6815577,memorialization,5,,
Q1058719,water treatment,5,,
Q500251,ship-owner,5,,
Q56477643,electoral ward of Georges River Council,5,,
Q56477559,electoral ward of Randwick City Council,5,,
Q56477647,electoral ward of Northern Beaches Council,5,,
Q56477659,electoral ward of Bayside Council,5,,
Q56477639,electoral ward of Cumberland Council,5,,
Q56477655,electoral ward of Canterbury-Bankstown Council,5,,
Q56477607,electoral ward of Blacktown City Council,5,,
Q56477621,electoral ward of Sutherland Shire Council,5,,
Q53847673,Italian restaurant,5,,
Q20825966,Stryker Brigade Combat Team,5,,
Q106010,Christmas Eve,5,,
Q57444907,Fugitive Love motive,5,,
Q3176558,positive real number,5,,
Q215028,peer review,5,,
Q40244299,ambassador to the Federated States of Micronesia,5,,
Q2896796,Groningen-Münster,5,,
Q59112721,fictional beaver,5,,
Q8229,Latin script,5,,
Q630211,drumlin field,5,,
Q753069,bitters,5,,
Q868404,final good,5,,1
Q24256092,Centro Universitario de la Defensa,5,,
Q3049247,Egoyomi,5,,
Q10520687,local heritage federation in Sweden,5,,
Q3538873,Tribunal de commerce,5,,
Q60715738,Wikisource Page namespace subpage article,5,,
Q18413540,WTA Elite Trophy,5,,
Q5026456,Government of Cameroon,5,,
Q24009981,Women's Tour de Yorkshire,5,,
Q101011889,costume collection,5,,
Q7318010,Revenue Village,5,,
Q49222578,Grand Prix Alanya,5,,
Q5151421,comedy,5,,
Q56318150,Vuelta Ciclista a Chiloé,5,,
Q61960095,electoral ward of Narridy District Council,5,,
Q62625186,video label,5,,
Q18145580,ala,5,,
Q905983,diploma mill,5,,
Q108095628,convention edition,5,,
Q3151887,Institut d'Administration des Entreprises,5,,
Q40687,robotic arm,5,,
Q13528369,WTA Sopot Open,5,,
Q860828,sculpture foundry,5,,
Q63790071,funding program,5,,
Q17455727,alhóndiga,5,,
Q63959474,fictional middle school,5,,
Q15917477,Sotoyomo-class,5,,
Q2362456,Wawa 250,5,,
Q107486718,untitled video game,5,,
Q7578326,péniche,5,,
Q3745723,finisher,5,,
Q4668435,abortion clinic,5,,
Q30249494,ambassador to Tonga,5,,
Q191010,titration,5,,
Q55716400,fictional ant,5,,
Q1143018,toy library,5,,
Q36548538,unit of volumetric flow rate,5,,
Q55608192,community board,5,,
Q3467688,Ancient settlements in Turkey,5,,
Q29168167,sculpture of Jesus Christ,5,,
Q2113757,protome,5,,
Q65038064,cooking pit,5,,
Q736232,methacrylate,5,,
Q65122311,deflectin,5,,
Q56564298,Swedish Junior International Badminton Championships,5,,1
Q1897717,Marian feast day,5,,
Q65807494,German Senior Badminton Championships O56,5,,1
Q65056240,stone compass,5,,
Q25495,Aflaj Irrigation System of Oman,5,,
Q66481358,energy conservation technology,5,,
Q109562558,salesian province,5,,
Q10302365,Instalação tecnológica,5,,
Q106103510,mobile app developer,5,,
Q13423964,names of Japan,5,,
Q67006304,racial group,5,,
Q71177199,Petri net simulator,5,,
Q3966586,mass spectrometer,5,,
Q1517150,Jamaican Team Badminton Championships,5,,1
Q10729920,monastery houses of refuge,5,,
Q1133673,cornerstone,5,,
Q47508913,agrarian shop,5,,
Q1138899,endocrine disruptor,5,,
Q1196827,value,5,,
Q67567805,Myanmar Women's Team Badminton Championships,5,,1
Q2289123,Singaporean Team Badminton Championships,5,,1
Q18868012,Q18868012,5,,
Q3578542,elementary school in France,5,,
Q51156726,fifth Thursday in December,5,,
Q943926,Norske tog Di 4,5,,
Q69905679,NMHH content descriptor,5,,
Q98065868,son jarocho group,5,,
Q100657007,anthropomorphic bat,5,,
Q73508578,chamber of the Supreme Court of Spain,5,,
Q80491580,Wikidata property for authority control of mangaka,5,,
Q74205538,UCLG member,5,,
Q62809234,red list,5,,
Q72091680,3-hydroxy steroid,5,,
Q71955876,alpha amino-acid anion,5,,
Q426549,quinolone,5,,
Q72077521,dicarboxylic acid anion,5,,
Q190156,carotene,5,,
Q1531370,outliner,5,,
Q33120867,Wikimedia wiki,5,,
Q15126920,administrative territorial entity of El Salvador,5,,
Q77419822,construction drawing,5,,
Q110643249,vibralactone,5,,
Q13233,ice cream,5,,
Q1991081,National Panasonic Open,5,,
Q28769384,needlecase,5,,
Q1944586,sextet,5,,
Q1723084,Serbia-Montenegro Badminton Championships,5,,1
Q5701079,Heisler locomotive,5,,
Q15720564,superhero group,5,,
Q79803550,object class,5,,
Q24067406,Q24067406,5,,
Q3577509,public street lighting‎,5,,
Q82916929,aldehydo-heptose,5,,
Q3152975,Intaka Tech Worlds View Challenge,5,,
Q107626134,Bucky O'Hare planet,5,,
Q99460855,integrierte Gesamtschule,5,,
Q1000415,Henry 180,5,,
Q2994119,legislative council,5,,
Q7223085,laundry,5,,
Q105525662,human remains (archaeology),5,,
Q1569753,Machzor,5,,
Q7432729,school of Japanese tea,5,,
